2019-04-12 18:56:04.359095,15,57,-5414,-1536,-1211,704
2019-04-12 18:57:04.368258,10,57,-6055,-1327,-1165,5284
2019-04-12 18:57:04.368436,15,57,-6581,-1608,-1239,803
2019-04-12 18:58:04.379154,10,57,-3274,-1302,-1197,644
2019-04-12 18:58:04.379242,15,57,-3682,-1143,-973,1622
2019-04-12 18:59:04.390202,10,56,-3759,-1306,-1043,-27
2019-04-12 18:59:04.390276,15,56,-4042,-1254,-888,-409
2019-04-12 19:00:04.398576,10,57,-5730,-1452,-1177,365
2019-04-12 19:00:04.398741,15,57,-6034,-1487,-1146,-310
2019-04-12 19:01:04.422136,10,57,-4028,-1459,-1182,-555
2019-04-12 19:01:04.422213,15,57,-3861,-1279,-1118,723
2019-04-12 19:02:04.433845,10,57,-3966,-1602,-1275,-423
2019-04-12 19:02:04.434011,15,57,-3671,-1413,-1112,1083
2019-04-12 19:03:04.457951,10,56,-5011,-1494,-1280,-190
2019-04-12 19:03:04.458198,15,56,-4895,-1639,-1323,-540
2019-04-12 19:04:04.474669,10,57,-12590,-2129,-1373,-373
2019-04-12 19:04:04.474752,15,57,-15486,-2357,-1436,-626
2019-04-12 19:05:04.481976,10,57,-32594,-2296,-1301,-96
2019-04-12 19:05:04.482115,15,57,-32780,-2352,-1347,-168
2019-04-12 19:06:04.492856,10,56,-4099,-2073,-2121,-578
2019-04-12 19:06:04.492986,15,56,-3756,-2038,-2102,120
2019-04-12 19:07:04.506145,10,56,-3568,-1961,-1855,-411
2019-04-12 19:07:04.506353,15,56,-4329,-1984,-1919,1379
2019-04-12 19:08:04.530951,10,57,-23901,-2419,-2274,-131
2019-04-12 19:08:04.531324,15,57,-41812,-2514,-1549,129
2019-04-12 19:09:04.557289,10,57,-23519,-1769,-1202,271
2019-04-12 19:09:04.557483,15,57,-27433,-1772,-1056,-329
2019-04-12 19:10:04.574138,10,56,-5325,-1598,-1230,318
2019-04-12 19:10:04.574213,15,56,-4791,-1521,-1136,-317
2019-04-14 16:44:40.868444,10,56,-1671,-769,-965,7932
2019-04-14 16:44:40.887370,15,56,-2826,-722,-875,9108
2019-04-14 16:45:40.903230,10,57,-1625,-947,-1001,270
2019-04-14 16:45:40.903350,15,57,-1999,-827,-845,479
2019-04-14 16:46:40.913349,10,57,-2146,-910,-956,2693
2019-04-14 16:46:40.913430,15,57,-2171,-918,-913,2527
2019-04-14 16:47:40.918398,10,57,-3411,-1106,-1001,-72
2019-04-14 16:47:40.918482,15,57,-3852,-1095,-928,347
2019-04-14 16:48:40.923949,10,57,-1858,-858,-983,5647
2019-04-14 16:48:40.924029,15,57,-2021,-738,-870,6197
2019-04-14 16:49:40.929525,10,57,-1994,-988,-993,-300
2019-04-14 16:49:40.929601,15,57,-2075,-939,-917,144
2019-04-14 16:50:40.935389,10,57,-2407,-983,-995,4179
2019-04-14 16:50:40.935566,15,57,-2227,-933,-939,3777
2019-04-14 16:51:40.945579,10,57,-2186,-987,-943,-360
2019-04-14 16:51:40.945877,15,57,-2614,-1043,-951,-260
2019-04-14 16:52:40.954261,10,56,-1591,-978,-965,-248
2019-04-14 16:52:40.954694,15,56,-1930,-1013,-958,-137
2019-04-14 16:53:40.963630,10,57,-1736,-799,-1006,6126
2019-04-14 16:53:40.963717,15,57,-2384,-859,-952,6501
2019-04-14 16:54:40.970933,10,57,-2144,-986,-938,-244
2019-04-14 16:54:40.971013,15,57,-2108,-1008,-932,-313
2019-04-14 16:55:40.977688,10,57,-2790,-1063,-962,-239
2019-04-14 16:55:40.977782,15,57,-2073,-912,-931,682
2019-04-14 16:56:40.983856,10,57,-2891,-708,-865,4168
2019-04-14 16:56:40.983936,15,57,-3060,-732,-983,4510
2019-04-14 16:57:40.989753,10,57,-1699,-1004,-1027,-305
2019-04-14 16:57:40.989865,15,57,-2535,-1019,-922,-319
2019-04-14 16:58:40.995249,10,57,-2234,-1048,-1064,1214
2019-04-14 16:58:40.995404,15,57,-2064,-878,-914,1738
2019-04-14 16:59:41.8011,10,57,-3001,-983,-969,4556
2019-04-14 16:59:41.8170,15,57,-2768,-981,-967,4812
2019-04-14 17:00:41.24239,10,56,-1451,-715,-844,3371
2019-04-14 17:00:41.24356,15,56,-2348,-865,-910,4347
2019-04-14 17:29:58.101105,10,56,-3161,-1400,-1441,4065
2019-04-14 17:29:58.102337,15,56,-3455,-1330,-1342,5135
2019-04-14 17:30:58.125302,10,57,-3627,-1815,-1677,-321
2019-04-14 17:30:58.125425,15,57,-3831,-1591,-1519,7631
2019-04-14 17:31:58.134626,10,57,-3890,-1794,-1769,1635
2019-04-14 17:31:58.134703,15,57,-3436,-1698,-1497,1415
2019-04-14 17:32:58.148090,10,57,-8195,-2005,-1602,-133
2019-04-14 17:32:58.148221,15,57,-8617,-2001,-1518,-603
2019-04-14 17:33:58.155219,10,56,-3524,-1885,-1723,-679
2019-04-14 17:33:58.155339,15,56,-3736,-1872,-1660,-799
2019-04-14 17:34:58.166275,10,57,-7385,-2025,-1686,-681
2019-04-14 17:34:58.166393,15,57,-6845,-2019,-1720,-189
2019-04-14 17:35:58.177702,10,57,-8153,-1737,-1592,2403
2019-04-14 17:35:58.177788,15,57,-8181,-1703,-1508,1811
2019-04-14 17:36:58.188144,10,57,-7008,-2065,-1624,-764
2019-04-14 17:36:58.188237,15,57,-6169,-2008,-1580,-231
2019-04-14 17:37:58.194899,10,57,-6656,-1687,-1659,5970
2019-04-14 17:37:58.195027,15,57,-6171,-1668,-1497,4304
2019-04-14 17:38:58.207868,10,56,-6301,-1947,-1562,262
2019-04-14 17:38:58.207952,15,56,-5321,-1979,-1605,-615
2019-04-14 17:39:58.217374,10,57,-4397,-1925,-1692,-722
2019-04-14 17:39:58.217485,15,57,-4158,-1846,-1651,-366
2019-04-14 17:40:58.228080,10,57,-6755,-1773,-1536,1024
2019-04-14 17:40:58.228163,15,57,-7682,-1724,-1590,1368
2019-04-14 17:41:58.240333,10,57,-4059,-1752,-1565,-549
2019-04-14 17:41:58.240515,15,57,-3887,-1799,-1574,-407
2019-04-14 17:42:58.262558,10,56,-7346,-1950,-1629,-699
2019-04-14 17:42:58.262983,15,56,-6648,-1894,-1611,-786
2019-04-14 17:43:58.280887,10,57,-7088,-1896,-1511,-743
2019-04-14 17:43:58.280974,15,57,-7562,-1895,-1558,-804
2019-04-14 17:44:58.290375,10,57,-6282,-1706,-1559,3146
2019-04-14 17:44:58.290473,15,57,-7248,-1779,-1611,3506
2019-04-14 17:45:58.298734,10,57,-4092,-1725,-1585,757
2019-04-14 17:45:58.298819,15,57,-3910,-1776,-1519,-562
2019-04-14 17:46:58.310600,10,57,-4914,-1888,-1640,-1042
2019-04-14 17:46:58.310695,15,57,-4601,-1776,-1518,-668
2019-04-14 17:47:58.318873,10,56,-3865,-1635,-1490,2057
2019-04-14 17:47:58.318956,15,56,-3703,-1624,-1442,2341
2019-04-14 17:48:58.326160,10,57,-4306,-1849,-1614,-639
2019-04-14 17:48:58.326661,15,57,-4153,-1755,-1592,-687
2019-04-14 17:49:58.339701,10,57,-4600,-1948,-1651,-697
2019-04-14 17:49:58.339784,15,57,-6304,-1919,-1760,-327
2019-04-14 17:50:58.347020,10,57,-6317,-2452,-2195,-1079
2019-04-14 17:50:58.347114,15,57,-5139,-2285,-2173,-1046
2019-04-14 17:51:58.355221,10,56,-5692,-2297,-2378,1722
2019-04-14 17:51:58.355323,15,56,-5990,-2169,-2203,5373
2019-04-14 17:52:58.365113,10,57,-7152,-2456,-2350,-1229
2019-04-14 17:52:58.365247,15,57,-5840,-2526,-2439,-569
2019-04-14 17:53:58.378284,10,56,-7218,-2411,-2157,-1144
2019-04-14 17:53:58.378561,15,56,-5906,-2263,-2178,-1344
2019-04-14 17:54:58.393077,10,57,-3645,-2405,-2201,-1094
2019-04-14 17:54:58.393380,15,57,-3510,-2339,-2245,-957
2019-04-14 17:55:58.403534,10,57,-6290,-2221,-2317,6718
2019-04-14 17:55:58.403826,15,57,-7473,-2236,-2219,5714
2019-04-14 17:56:58.421275,10,56,-5792,-2378,-2215,-1139
2019-04-14 17:56:58.421414,15,56,-7048,-2382,-2232,-967
2019-04-14 17:57:58.434055,10,57,-7235,-2626,-2354,-1317
2019-04-14 17:57:58.434377,15,57,-7944,-2473,-2202,-1255
2019-04-14 17:58:58.444892,10,57,-7534,-2486,-2142,-978
2019-04-14 17:58:58.444993,15,57,-6428,-2474,-2312,-1000
2019-04-14 17:59:58.456532,10,56,-5392,-2462,-2596,-1037
2019-04-14 17:59:58.456840,15,56,-6611,-2266,-2124,-839
2019-04-14 18:00:58.470732,10,57,-3200,-2209,-2075,-983
2019-04-14 18:00:58.470819,15,57,-3360,-2165,-2088,-1172
2019-04-14 18:01:58.479428,10,56,-3261,-2492,-2538,-1260
2019-04-14 18:01:58.479713,15,56,-3291,-2345,-2089,-1216
2019-04-14 18:02:58.489404,10,57,-3355,-2253,-2107,-1145
2019-04-14 18:02:58.489693,15,57,-3242,-2314,-2179,-1065
2019-04-14 18:03:58.498850,10,57,-3416,-2135,-2068,-744
2019-04-14 18:03:58.499145,15,57,-3187,-2347,-2192,-479
2019-04-14 18:04:58.539076,10,56,-3603,-2302,-2111,-1137
2019-04-14 18:04:58.539371,15,56,-3460,-2324,-2117,-934
2019-04-14 18:05:58.553450,10,57,-3370,-2166,-2099,-1083
2019-04-14 18:05:58.553734,15,57,-3277,-2410,-2398,-1206
2019-04-14 18:06:58.561569,10,57,-3292,-2217,-2106,-1175
2019-04-14 18:06:58.561732,15,57,-3385,-2382,-2339,-1004
2019-04-14 18:07:58.573777,10,56,-3198,-2231,-2106,-1200
2019-04-14 18:07:58.573865,15,56,-3285,-2308,-2218,-977
2019-04-14 18:08:58.585696,10,57,-3363,-2302,-2098,-1202
2019-04-14 18:08:58.585998,15,57,-3302,-2382,-2281,-801
2019-04-14 18:09:58.600693,10,57,-3304,-2309,-2134,-1267
2019-04-14 18:09:58.600989,15,57,-3293,-2296,-2180,-932
2019-04-14 18:10:58.631014,10,56,-3197,-2238,-2112,-510
2019-04-14 18:10:58.631101,15,56,-3126,-2136,-2089,-776
2019-04-14 18:11:58.642343,10,57,-3248,-1941,-2059,-802
2019-04-14 18:11:58.642635,15,57,-3183,-1844,-2073,-687
2019-04-14 18:12:58.650102,10,57,-3578,-2501,-2576,-1196
2019-04-14 18:12:58.650246,15,57,-3176,-2254,-2112,-1217
2019-04-14 18:13:58.659899,10,56,-3203,-2432,-2395,-1163
2019-04-14 18:13:58.660041,15,56,-3172,-2142,-2071,-657
2019-04-14 18:14:58.670326,10,57,-3367,-2356,-2338,-816
2019-04-14 18:14:58.670440,15,57,-3208,-2109,-2098,-846
2019-04-14 18:15:58.681130,10,57,-3179,-2199,-2094,-1027
2019-04-14 18:15:58.681398,15,57,-3379,-2235,-2135,-1031
2019-04-14 18:16:58.692704,10,56,-3371,-2158,-2073,-811
2019-04-14 18:16:58.692809,15,56,-3362,-2146,-2105,-312
2019-04-14 18:17:58.699904,10,57,-3170,-1689,-1718,4071
2019-04-14 18:17:58.700009,15,57,-3196,-1613,-1487,4278
2019-04-14 18:18:58.708007,10,57,-3317,-2455,-2498,-1201
2019-04-14 18:18:58.708092,15,57,-3205,-2295,-2110,-1251
2019-04-14 18:19:58.714203,10,56,-3195,-2355,-2140,-809
2019-04-14 18:19:58.714289,15,56,-3219,-2262,-2105,-1261
2019-04-14 18:20:58.723797,10,57,-3259,-2368,-2177,-1071
2019-04-14 18:20:58.724087,15,57,-3355,-2159,-2087,-573
2019-04-14 18:21:58.733719,10,57,-3405,-2321,-2155,-1206
2019-04-14 18:21:58.733802,15,57,-3271,-2322,-2127,-1188
2019-04-14 18:22:58.743204,10,56,-3263,-2359,-2465,-1166
2019-04-14 18:22:58.743292,15,56,-3177,-2082,-2108,-1127
2019-04-14 18:23:58.766371,10,57,-3269,-2314,-2139,-986
2019-04-14 18:23:58.766667,15,57,-3347,-2166,-2102,-1147
2019-04-14 18:24:58.781376,10,57,-3407,-2354,-2168,-959
2019-04-14 18:24:58.781677,15,57,-3160,-2279,-2154,-746
2019-04-14 18:25:58.806275,10,56,-3380,-2384,-2381,-1203
2019-04-14 18:25:58.806360,15,56,-3210,-2195,-2107,-1188
2019-04-14 18:26:58.814852,10,57,-3359,-2383,-2329,-1194
2019-04-14 18:26:58.815009,15,57,-3286,-2251,-2142,-1169
2019-04-14 18:27:58.832903,10,57,-3257,-2291,-2115,-1196
2019-04-14 18:27:58.833002,15,57,-3133,-2248,-2133,-796
2019-04-14 18:28:58.844763,10,56,-3381,-2439,-2412,-1167
2019-04-14 18:28:58.844849,15,56,-3126,-2157,-2105,-739
2019-04-14 18:29:58.854713,10,57,-3227,-2108,-2145,8282
2019-04-14 18:29:58.854797,15,57,-3355,-2021,-2122,9337
2019-04-14 18:30:58.864281,10,56,-5674,-2358,-2195,-1114
2019-04-14 18:30:58.864366,15,56,-5452,-2374,-2316,-763
2019-04-14 18:31:58.871437,10,57,-3674,-2503,-2457,-449
2019-04-14 18:31:58.871598,15,57,-3365,-2290,-2225,-757
2019-04-14 18:32:58.884592,10,57,-6630,-2398,-2281,4028
2019-04-14 18:32:58.884889,15,57,-5121,-2392,-2348,5139
2019-04-14 18:33:58.898391,10,56,-4230,-2386,-2216,-976
2019-04-14 18:33:58.898697,15,56,-4048,-2290,-2174,-905
2019-04-14 18:34:58.932542,10,57,-4094,-2450,-2509,-1218
2019-04-14 18:34:58.932778,15,57,-3857,-2310,-2291,-937
2019-04-14 18:35:58.942834,10,57,-6837,-2603,-2339,-959
2019-04-14 18:35:58.942922,15,57,-7869,-2494,-2227,-1245
2019-04-14 18:36:58.955063,10,56,-3744,-2547,-2631,-1245
2019-04-14 18:36:58.955353,15,56,-3965,-2375,-2216,-1185
2019-04-14 18:37:58.968070,10,57,-3447,-2585,-2672,-1101
2019-04-14 18:37:58.968413,15,57,-3600,-2314,-2200,-1306
2019-04-14 18:38:58.980847,10,56,-3345,-2351,-2202,-1074
2019-04-14 18:38:58.980978,15,56,-3660,-2522,-2453,-1238
2019-04-14 18:39:58.992359,10,57,-45363,-3034,-2150,-1244
2019-04-14 18:39:58.992658,15,57,-45524,-3159,-2445,-1124
2019-04-14 18:40:59.2899,10,57,-3344,-2377,-2117,-1119
2019-04-14 18:40:59.3192,15,57,-3127,-2261,-2117,-1197
2019-04-14 18:41:59.17318,10,56,-3224,-2348,-2176,-1177
2019-04-14 18:41:59.17607,15,56,-3231,-2164,-2143,-1201
2019-04-14 18:42:59.28551,10,57,-3203,-2399,-2395,-1115
2019-04-14 18:42:59.28845,15,57,-3286,-2248,-2127,-923
2019-04-14 18:43:59.39143,10,57,-3202,-2295,-2226,-1218
2019-04-14 18:43:59.39510,15,57,-3252,-2186,-2126,-1160
2019-04-14 18:44:59.53490,10,56,-3255,-2443,-2146,-1215
2019-04-14 18:44:59.53795,15,56,-3462,-2375,-2170,-1185
2019-04-14 18:45:59.64958,10,57,-3388,-2297,-2160,-1080
2019-04-14 18:45:59.65041,15,57,-3236,-2305,-2123,-1191
2019-04-14 18:46:59.71596,10,57,-3245,-2159,-2541,6332
2019-04-14 18:46:59.71708,15,57,-3195,-1750,-2067,9450
2019-04-14 18:47:59.82637,10,56,-3290,-2247,-2119,1415
2019-04-14 18:47:59.82932,15,56,-3191,-2055,-2106,1605
2019-04-14 18:48:59.95572,10,57,-3314,-2301,-2179,-977
2019-04-14 18:48:59.95658,15,57,-3287,-2231,-2130,-1139
2019-04-14 18:49:59.101697,10,57,-3565,-2366,-2275,-910
2019-04-14 18:49:59.101796,15,57,-3411,-2291,-2145,-1090
2019-04-14 18:50:59.114557,10,56,-3324,-2280,-2108,-1165
2019-04-14 18:50:59.114855,15,56,-3380,-2209,-2107,-1123
2019-04-14 18:51:59.123971,10,57,-3214,-2004,-2120,8949
2019-04-14 18:51:59.124117,15,57,-3311,-1909,-2110,10180
2019-04-14 18:52:59.137745,10,56,-3193,-2226,-2108,-1147
2019-04-14 18:52:59.138032,15,56,-3198,-2342,-2237,-778
2019-04-14 18:53:59.147576,10,57,-3168,-2285,-2166,-1121
2019-04-14 18:53:59.147665,15,57,-3175,-2221,-2106,-1276
2019-04-14 18:54:59.158122,10,57,-3195,-2272,-2134,-1248
2019-04-14 18:54:59.158387,15,57,-3125,-2274,-2124,-1163
2019-04-14 18:55:59.168414,10,56,-3174,-2238,-2122,-1153
2019-04-14 18:55:59.168716,15,56,-3472,-2311,-2125,-1191
2019-04-14 18:56:59.180766,10,57,-3343,-2284,-2130,-1210
2019-04-14 18:56:59.180889,15,57,-3192,-2335,-2319,-1173
2019-04-14 18:57:59.194847,10,57,-3159,-2212,-2102,-1190
2019-04-14 18:57:59.195152,15,57,-3250,-2363,-2329,-930
2019-04-14 18:58:59.209382,10,56,-3232,-2317,-2189,-1210
2019-04-14 18:58:59.209592,15,56,-3171,-2277,-2137,-813
2019-04-14 18:59:59.223754,10,57,-3126,-2318,-2125,-821
2019-04-14 18:59:59.223838,15,57,-3232,-2343,-2146,-983
2019-04-14 19:00:59.234669,10,57,-3290,-2281,-2146,-1185
2019-04-14 19:00:59.234964,15,57,-3277,-2346,-2229,-1169
2019-04-14 19:01:59.256045,10,56,-3280,-2192,-2108,-1215
2019-04-14 19:01:59.256333,15,56,-3232,-2237,-2128,-1169
2019-04-14 19:02:59.272175,10,57,-3204,-2345,-2115,-1120
2019-04-14 19:02:59.272258,15,57,-3198,-2285,-2096,-1153
2019-04-14 19:03:59.281675,10,57,-3237,-2323,-2202,-1163
2019-04-14 19:03:59.281768,15,57,-3324,-2401,-2365,-1211
2019-04-14 19:04:59.290966,10,56,-3300,-2383,-2493,-1105
2019-04-14 19:04:59.291061,15,56,-3129,-2149,-2084,-772
2019-04-14 19:05:59.303826,10,57,-3230,-2242,-2124,-1029
2019-04-14 19:05:59.303911,15,57,-3415,-2443,-2395,-721
2019-04-14 19:06:59.313482,10,57,-3267,-2278,-2127,-1239
2019-04-14 19:06:59.313778,15,57,-3304,-2344,-2194,-1188
2019-04-14 19:07:59.327998,10,56,-3209,-2210,-2093,-948
2019-04-14 19:07:59.328104,15,56,-3143,-2165,-2097,-1010
2019-04-14 19:08:59.336692,10,57,-3240,-2311,-2130,-990
2019-04-14 19:08:59.336882,15,57,-3225,-2241,-2121,-945
2019-04-14 19:09:59.349516,10,57,-3223,-2302,-2141,-1042
2019-04-14 19:09:59.349718,15,57,-3338,-2265,-2131,-930
2019-04-14 19:10:59.361169,10,56,-3543,-2075,-2087,3625
2019-04-14 19:10:59.361263,15,56,-3242,-2109,-2115,2497
2019-04-14 19:11:59.369304,10,57,-3108,-716,-1127,6819
2019-04-14 19:11:59.369388,15,57,-2895,-507,-1195,10239
2019-04-14 19:12:59.376870,10,57,-1452,-313,-1042,10124
2019-04-14 19:12:59.376954,15,57,-1268,-56,-873,11222
2019-04-14 19:13:59.382946,10,57,-3233,-1544,-1538,8508
2019-04-14 19:13:59.383240,15,57,-3181,-1381,-1334,10175
2019-04-14 19:14:59.409702,10,56,-3295,-1872,-1669,-904
2019-04-14 19:14:59.409941,15,56,-3151,-1797,-1442,-436
2019-04-14 19:15:59.423504,10,57,-3223,-1987,-1768,-1006
2019-04-14 19:15:59.423617,15,57,-3172,-1983,-1978,-769
2019-04-14 19:16:59.435345,10,57,-3325,-2038,-2098,4505
2019-04-14 19:16:59.435625,15,57,-3239,-2014,-2101,2705
2019-04-14 19:17:59.446925,10,56,-3169,-1930,-1635,-887
2019-04-14 19:17:59.447010,15,56,-3473,-1758,-1516,-590
2019-04-14 19:18:59.457097,10,57,-3275,-1780,-1556,-763
2019-04-14 19:18:59.457346,15,57,-3346,-1897,-1466,-880
2019-04-14 19:19:59.468297,10,57,-3788,-1703,-2025,13023
2019-04-14 19:19:59.468396,15,57,-3597,-1812,-2239,15106
2019-04-14 19:20:59.478444,10,56,-3236,-2187,-2061,-873
2019-04-14 19:20:59.478730,15,56,-3235,-2260,-2119,-628
2019-04-14 19:21:59.493182,10,57,-3369,-2359,-2128,-1154
2019-04-14 19:21:59.493467,15,57,-3214,-2380,-2158,-941
2019-04-14 19:22:59.503597,10,57,-3341,-2287,-2099,-1148
2019-04-14 19:22:59.503682,15,57,-3208,-2116,-2080,-677
2019-04-14 19:23:59.514362,10,56,-3203,-2385,-2420,141
2019-04-14 19:23:59.514677,15,56,-3228,-2242,-2114,-331
2019-04-14 19:24:59.523225,10,57,-3170,-2141,-2088,-1030
2019-04-14 19:24:59.523401,15,57,-3379,-2245,-2102,-896
2019-04-14 19:25:59.545404,10,57,-3370,-2281,-2150,-195
2019-04-14 19:25:59.545692,15,57,-3171,-2097,-2089,-963
2019-04-14 19:26:59.568498,10,56,-3391,-2319,-2143,-1193
2019-04-14 19:26:59.568637,15,56,-3179,-2265,-2123,-956
2019-04-14 19:27:59.578808,10,57,-3164,-2195,-2098,-1225
2019-04-14 19:27:59.578894,15,57,-3263,-2348,-2130,-1199
2019-04-14 19:28:59.586912,10,57,-3316,-2339,-2126,-1182
2019-04-14 19:28:59.587016,15,57,-3333,-2235,-2125,-1206
2019-04-14 19:29:59.597978,10,56,-3179,-2208,-2133,6056
2019-04-14 19:29:59.598258,15,56,-3216,-2078,-2088,7573
2019-04-14 19:30:59.608480,10,57,-3243,-2257,-2116,-1106
2019-04-14 19:30:59.608771,15,57,-3393,-2324,-2193,-1014
2019-04-14 19:31:59.620245,10,56,-3259,-2414,-2492,-1086
2019-04-14 19:31:59.620333,15,56,-3096,-2138,-2104,-1213
2019-04-14 19:32:59.630629,10,57,-3153,-2244,-2138,-460
2019-04-14 19:32:59.630931,15,57,-3112,-2163,-2104,-597
2019-04-14 19:33:59.640866,10,57,-3143,-2216,-2112,-983
2019-04-14 19:33:59.640985,15,57,-3240,-2305,-2112,-1166
2019-04-14 19:34:59.651269,10,56,-3592,-2314,-2129,-1028
2019-04-14 19:34:59.651558,15,56,-3420,-2185,-2079,-1194
2019-04-14 19:35:59.659219,10,57,-3138,-2258,-2108,-1189
2019-04-14 19:35:59.659310,15,57,-3482,-2263,-2123,-978
2019-04-14 19:36:59.670919,10,57,-3235,-2362,-2381,-680
